median_weekday,IQR_weekday,median_weekend,IQR_weekend
1.7525522120553674,1.0190576006165817,2.012849070058782,1.005918888703532
1.6432395714662889,0.912284940755246,1.9179216531488676,0.8156299229968829
1.7959997046263567,0.8316604559140288,2.1917852498657777,0.784384873828095
1.9671974399329466,1.0761624893263757,1.966086060717953,1.007491672941448
1.8576091169350437,1.1290673717395174,1.9113868881993246,0.9871913270740724
1.8249525903325154,0.9369217309878219,1.9809178694828244,0.8118564864940558
1.7679123756077257,0.9070271428565166,1.9366384206114828,0.8129498728240478
2.240321441704555,1.2890619790812372,1.6908885553659023,1.2138189977111575
1.9962909719657702,0.8700934140114891,1.8270447042827356,1.0896971846890284
2.1277270006414164,1.048493433771358,1.7959604374768507,0.9691411284206615
2.1001717387046166,1.0958561192756904,1.7928066178534918,0.9641676443262408
1.9960186842545158,0.9771585425032383,1.7095287238723174,0.8620473054846918
2.1533199014204523,1.0520448182380022,1.731086485477205,0.6665632492369498
2.0709415422029287,0.8912484156611575,1.7593050166024045,0.9274472447936426
2.172943680806836,0.95375591992156,1.7021773483674068,0.8945535310519448
2.0538248757412,1.092790366093816,1.7354515181274186,0.8905275966779527
2.223442887331312,1.0495650320310952,1.8055612146097484,0.7962964683303699
2.073893510246862,1.0608568570943777,1.7843628672665006,0.9198591918565369
2.081486262266816,0.9692700253533844,1.9095066248865222,1.0811339612523083
1.9382118247798903,0.9925880862963004,1.9846965311252935,0.8549947371428932
2.223091539670913,0.9800354753805864,1.668939426757837,0.8326524460277482
2.2853672285573663,1.1833768161453662,1.7959656361749106,0.830538472155073
2.558946750281904,1.0911715201278072,1.8936800937223301,1.0382680049756148
2.3086369057147413,1.1777276517538604,2.028825814127501,1.224966967537915
2.3477415680270157,1.1371678671500765,1.7400700179229165,0.8715661684776572
2.5648837794543438,1.4056199051476295,1.9143155502507996,0.9644496290871925
2.685602493973199,1.2452452207028535,1.9441600620991066,1.166037519395458
2.603088089485239,1.4179536053063622,1.962527622296172,1.0481899826489636
2.62575943053254,1.1920059632733042,1.9846871124148766,0.9694451306688885
2.6138993068431358,1.1023765958188751,1.9976417051726618,1.1313294914511598
2.6851765528960834,1.1856922276740236,2.0585091417175283,1.1521263109717894
2.833839831032946,1.357289465232745,1.8530522036784771,0.9287626160773814
3.1060015246470907,1.4672421375920095,2.2721203778535566,0.9688987436435983
2.994780143983794,1.7047339756120796,1.993284727122326,0.8381375981178829
3.297085071467236,1.6480222389902086,2.2930547628403577,0.9839717600575255
3.902506356832645,1.6964902770485129,2.2422439294595904,0.9002951291222008
4.119455269595154,1.8335635861820525,2.5310055890015217,1.016628941131728
4.434435181316561,1.6768764547231854,2.3647200699270785,1.655644851368831
4.558059701471294,2.174521813605324,2.472627499862453,1.2175885966574518
4.167715876437396,2.162825319832848,2.5611861247342187,1.6404624275154063
4.106105405486802,2.0493405979708594,2.4374655760786084,1.2810680218899644
4.442008850275466,2.1956615640587502,2.352338346103124,1.659977473983691
4.55880314027974,2.014181409121077,2.5275040052200604,1.5001613591456369
4.987349063816289,2.9756866231562973,2.537002633812063,1.4716000122622788
5.7055365750050155,2.377579397108697,2.6515279279803603,1.3781252532499049
6.100238894992186,3.3729944216846466,2.9628816766270005,1.6489766201278864
6.5845941461829645,3.6303037851614954,3.087593213490565,1.939963254558263
8.215683687402864,3.495618404597189,3.4455303569278533,2.0068255233358903
7.796429542475142,4.790168169393331,3.9539877499304774,2.5201925788202484
8.410755167096976,4.452495040254603,3.48458053171652,1.9209745729045142
8.308978819918146,3.563358048800999,4.213149745995574,1.6805544359700457
8.701540827388047,3.4410976845641175,3.8831977123622035,1.7805400468585564
8.345258339951117,3.278631708291555,3.7974700613750123,2.058995506214418
7.875051050626651,3.9357691868403624,3.917995158810144,1.7625894047167203
7.303160511347687,3.3031707341824577,3.239464822531782,1.6357865929580049
8.74708682081622,3.785923648179822,3.2984219365319585,2.088997180388281
9.86314817690667,4.428872530928613,3.184722721009355,1.64831488402322
9.05748176674643,4.406091541479225,3.877283507970059,2.137026932038441
8.710950786195841,4.995708008940521,3.743117701601067,1.6020799863182447
10.554353460432296,5.308718530292625,3.9137611180155467,2.19234480004167
11.054835154704763,5.1514507371943505,4.300750222711299,2.356732878511698
10.785147373914391,7.492315664482889,3.7592287913051425,2.143119113941018
10.582124221548016,6.386892841157052,3.9746668278709847,2.3577733914656527
10.786346613448059,5.955143048886468,4.512791953287135,2.0293207356623824
10.842157177274581,7.27248013802376,4.010521289847079,1.7919138237040917
9.430492111204153,6.495391987708264,4.131346041516059,2.4153699090260696
8.574418162245625,5.193147062020082,3.999141918817206,2.3269725671674095
8.049176136949281,4.772962123523297,3.9141360881211282,2.7260491237510984
8.326508417642751,4.546758028982348,3.842312742333765,2.087218935925969
8.615740835147502,4.5471343322927735,4.07779819819824,2.0779089842265
8.53415852413721,4.484389004445993,5.081974984185671,2.3439746163872135
7.639935020444156,3.9325260937435784,4.2821615012216405,1.9581668746108205
8.13901198416056,4.549543860552989,4.956517240012582,2.4856834781790127
7.777096064184579,3.5990691969818416,4.648703640241607,2.489715721378036
7.080096766259676,3.764512169525352,4.671878397834966,3.2856629882925428
7.788315207765269,3.8280963426858854,4.216106304207665,3.3058238894309815
7.400954796928356,4.016920626850649,4.4956073920480515,2.901924376511049
7.546245308699292,3.5380999472241967,4.944209472498052,1.6352370359571928
7.1559119079847,4.051670766757947,4.190783806032633,2.185779553694849
6.5411316697344875,3.1786225478012913,4.097012422754297,2.0957981074157748
6.220445965356701,2.9693843643368547,4.477590857088119,2.3468328050557163
6.612593731400021,3.6048646315220054,4.754666133298398,2.5577251942536607
6.066680155204532,2.823158461286373,5.31281160982614,2.622898037958829
6.518413575702314,3.6172591556204265,4.9989143204319095,2.5510676662486134
6.45488639179026,2.990385246040889,5.093533241564559,2.730003903247633
5.989195402050382,3.8342224016356248,5.659304405403523,2.97254844020145
5.693081648546282,2.502478711872711,5.527375109413463,1.4086396606764078
6.354140718494144,3.3795709469195057,4.992447639405739,2.1173271758479357
6.191065805744047,2.589080125668115,5.43707201445575,2.5615087570691353
5.607435439166273,2.525597956614231,5.3300529720331955,2.3146456055120526
5.663272047625253,2.6818648054426806,5.114405045596925,2.0575978731539246
5.139335037219544,2.951008682472528,5.312398114135297,3.2104326536976293
5.056141585062465,2.7488443600431163,5.535731505078381,2.629091041732046
5.428773049130366,2.868186409506791,5.978891751686452,2.9637235567525897
5.348363370630286,2.657571102032617,5.461639553430437,3.2272711097561615
5.30313406768741,2.8240331104629988,5.410885504895321,2.4407568734446903
5.784667332666466,2.5752553498238413,6.242670527657548,2.70562071567692
5.746551063418444,2.98803571259704,5.984845282581299,3.5200444071672026
5.83241441048332,3.3804108301583238,6.105300814178424,3.3624494746376
5.924420671689128,3.4498955821454125,6.525396095523574,3.602382297787134
5.332128402117318,3.096704689005306,6.5367344073347065,2.488096793489106
5.407742536652501,2.793545637076618,5.617080782724203,3.429280716482361
5.8313040182281215,2.7265629917450775,5.60051540076175,2.8596385856704183
5.7500104756653645,2.9498263537027407,5.753203316566742,2.6268441995210505
5.9562136446802265,2.3733373652749528,6.437099139424113,2.9513375271709235
5.723470032165186,2.46048892315953,5.834230816575156,3.1394996990111173
5.308674919533918,2.7454070693870927,5.921542420362053,3.1739696960764086
5.909698973996111,2.7649069034372538,5.888710383646131,2.204115393935722
5.704939571945941,3.743712863204017,5.998154962332991,4.037059260657847
5.619453725080716,2.5346724853052365,5.7289313152497225,3.537173393692438
5.32031459684645,2.4509380557338476,5.908792445186984,3.6715773181676603
5.744725377609666,3.095053465724823,5.902436860552008,3.0889577541914273
6.0242658389253725,3.0602819324217796,5.670810924850276,3.0003574365827257
5.642676804099696,2.778586821827793,5.100653987674042,3.0645266145336887
5.794889896151802,3.0128723146432472,5.390059215057056,2.4616286708778103
5.321873238616264,2.8461853526118848,6.4014852373262565,3.4604476127768296
5.6373144484414395,3.3995936185180646,6.645528092147046,3.151493209040093
5.99030592709512,3.1913526915073165,5.883270860403465,4.201615961200258
5.821954132605841,2.610511154705633,5.549968860246296,2.950139103888131
5.91514198597087,3.109242258279859,6.320134354368445,2.8919179501605887
6.106426099355834,3.1502684330136805,6.4093212797038905,3.5422231374961095
5.27267398701003,2.9157602320913103,5.990293342986355,3.1657349653967115
6.4034504513201504,2.859975530092739,6.436253788796106,4.080458417572457
5.954327070111872,3.2186048362817905,5.78062519582911,2.8405231248197733
5.543554984128434,2.6140924111807458,6.066789154157519,3.3119351659397855
5.606779619902838,2.621602960606044,5.961677289220898,2.3150958222751736
5.691829792204941,2.8145032428166203,6.316059302990098,3.741970117912124
5.4879147720122825,3.0258658040724233,6.319501022334377,3.107428676971396
5.386863888258238,2.911502588308805,5.671318625930123,3.720221390170326
5.928403215173609,3.3169958956047267,6.344469397252004,3.9734398855528674
6.093606663128164,3.048054194328996,5.641203577088762,1.6660902753816895
5.844845608317044,3.0834744853114513,5.616315511270974,3.230168124216341
5.858184160476043,2.8474182133447696,5.894523436263403,3.3865197103220774
5.904985080514077,2.909572041786597,5.954631485515074,3.137618162085067
6.007393374905259,2.960279036115251,6.5193042809627215,4.386002193634117
5.938587953222519,3.0377239159721148,5.700419873112725,3.0658132679887196
5.955869534844925,3.2885968602760993,6.1371302485396715,3.412022461577391
5.548896739490486,3.2997734052410683,5.638660604902476,2.7792424681293983
6.051570686182203,2.722279563803343,5.781613876740861,2.7323225726688536
5.7937716482561115,3.201099678228702,5.844853808394323,3.805535109073248
6.314552630940176,3.5671431900353383,6.198259774042594,2.6851579454986396
6.242518626286093,3.43802455690515,6.685075959986788,3.687862412618575
6.27524387268745,3.4454670233073648,6.069257234541581,2.9946680409836492
6.4224979910126505,3.9041790080346646,5.5615882937464125,3.171236828882865
6.3433369858881,3.3898517754964104,5.128602289419668,2.5958202361037084
6.345783373242744,3.687482161552656,6.094517292217189,4.205974349459049
6.491485580614978,4.073519217026562,5.820469599603177,2.87325868830259
6.2227009827246365,3.3468656561867407,7.139474050759333,3.3407057875035857
6.344386486281208,3.623400040809029,5.729844767750599,2.689871587096567
6.470920037695316,3.1528466062391596,6.695487784754754,2.7737253748847204
5.9449837672475,3.3552641155761593,6.752308024208999,3.5360622592684736
7.69775748834368,4.205865771735304,6.295470935859088,4.857241703041986
7.297625528618473,3.590526940555903,7.115649189483888,2.661792138429078
7.162308759830557,4.512497833649564,6.387052179370882,4.0593020281882195
7.172649010239098,4.4125178961280875,5.930157839117918,2.676485487002771
6.621007481382089,4.62154569029522,6.442650541390065,3.2660481416008773
9.425201094157687,5.682393100499499,5.965738673622356,3.2183754522637944
12.556527143031133,12.140563816447342,6.4575316333031365,4.306368497356284
14.465774103870281,12.90695701736652,5.942744597162084,3.85782343967656
11.02432898314718,8.496802959685041,6.092023729901705,2.8773532118095204
10.707461747167134,8.175032165814208,6.637122474820898,4.218617549354879
9.20747683422905,7.7654388686689915,6.144242367499887,3.285682434469674
9.013221733358346,5.686890269153299,6.1498955164465325,2.5991130778764244
11.737432156957151,8.03076219458793,6.099379965634213,3.0838615365042568
11.754846630384955,9.903779235016362,5.834252740698858,3.6225068848108073
11.221473086018072,10.421679585369542,6.554776601106644,3.9598476723683085
10.16668485441066,7.987096087338292,6.105938885951071,3.0642291951338114
12.145724131680877,7.937560712384228,7.211392728792115,4.078929725260355
11.511827641734245,8.011513938191941,6.568770170766186,3.2483149153984288
12.188485044544086,9.885324238065397,6.486899919014863,3.598136377411281
12.066933741139833,8.114625363367564,6.703930504978203,3.569032915419247
11.835515167899816,8.043601642026,6.360576786128288,3.0175709977647873
12.323758984863804,8.31459117329234,6.1438466594474885,2.426565158098696
10.80657591756724,8.727766304192222,6.790016060830487,3.5693239158097176
11.826968252128331,8.662539066716848,6.797676638366416,3.7501371900545877
12.718580615077787,9.823019275677739,6.19828189809339,3.1927817752017607
12.499007198270283,9.641141572876244,6.719903312085197,3.4387893180737468
11.710530860111893,8.65072415691803,7.195602880812679,3.309459058738608
11.514490999621788,8.323167909434233,6.488362255899995,4.346524814671486
11.145398244607398,6.888453060960607,6.547012157513703,4.518702871667097
11.357632055947603,7.571309980288497,6.29464204114678,4.20001693862735
10.999528373560599,8.298880563395752,6.365559190438844,2.922237569196672
10.827966891828853,8.162688977846933,5.9040468936343204,3.6509815219757016
9.683913770695534,7.1272015247726,5.892573086246071,3.2143056808703854
10.882924857308081,9.361019890008969,5.924391651614964,2.6050745747042283
8.648120058874934,5.7056706799315515,4.823307575157309,2.7951636633111168
7.3694265430137404,4.440674327601797,5.530075771495818,3.507099614718843
6.774151402302552,3.148459359631322,6.199834905845581,3.2240325506208203
6.374819441236958,3.444566337139533,6.170295358746317,3.209935931881958
6.387332896522365,3.6589824628084635,5.57784511494428,1.9461768670959332
6.004480547879605,3.4694203812101696,6.168540613737033,3.8032416458531926
6.145918910896854,3.1541519145003942,6.154399435409376,2.6232556389068318
6.557153382280229,3.360951761902413,5.506458399597729,3.4063599684942965
5.816081664844657,3.233766971614455,6.037402594394742,3.0078488402719152
5.739466213895989,2.9955617526018345,5.86659052194253,2.590369345804647
5.5460576837926,3.1587033701941625,6.004823808372201,3.2058681037279646
5.976504168835496,3.062962940813101,6.077834120078908,3.003111301555828
5.296199109773593,2.504477526701983,5.589819790635934,3.167893650337036
5.237817395006898,2.7698192266209993,5.730435889043955,3.517195196799082
5.35828676547871,2.35304036298513,5.337857310822683,2.959897514777837
4.939161992715921,2.870079222791916,5.252237875552941,2.601296657332811
5.026156803140309,3.2426093398563762,4.933576967455293,3.1603679944319687
4.965889839305293,2.4811949935824993,4.85215478109258,2.9860927010057248
5.105152152208254,2.6939636181587807,5.190271026787295,1.736360147778723
4.5838810135057635,2.4424029736034156,4.865067494995642,3.2086690881381337
5.048169601026034,2.391146287740501,4.689860322823252,2.5551332748509195
4.704403367835128,2.6081956519791087,5.109522221947303,3.4338486386045415
4.734941712607803,2.7411168001221387,4.355419531842644,2.504218715046911
4.75051164713216,2.6025906782079526,4.6264197567982634,2.3955728374966965
4.540134418226014,2.2071040818757988,4.633040695470479,2.258708731165224
4.3872467324124065,2.529615120963546,4.972070281622986,2.1716753776134774
4.109914419592723,2.18481725482375,4.663045299310783,1.8715609546693281
4.395010711796296,2.7659025958295986,5.085857948878052,2.062174664801904
4.431475782825315,1.876840894213943,5.101760457899662,2.9314073763083135
4.258613083946937,1.9974694762667569,4.511837383118667,2.0378504618486684
4.094338151429823,2.211612024207222,4.623678725682776,1.4770966032740902
4.411685874107376,2.0590354903236125,4.021320943266988,1.9639188081880108
4.057307221536801,2.3019349574438417,4.471961192552817,2.427305808165629
4.13528780506307,1.9699560787291825,4.316599169944903,1.9502857811750536
4.196012598807947,2.027065512007928,4.169458416426588,1.970004387125328
4.046139848795805,1.9509926290716004,3.739250274814054,1.8514319424516201
3.652921986470591,2.134528861135644,4.312177940919652,2.434264379861804
3.8566277724383267,2.0122102018957024,4.062397671366264,2.057347914224848
3.7736960008285263,2.0226753507381225,4.291840341304823,1.8387613030944263
3.9720015385886973,2.0258899452281214,3.8760202759550078,1.7197021813207027
4.10265479185131,2.084844632800182,3.7086998568289467,1.713276570140831
3.8807162087292792,1.9334398292687118,4.405124759895841,1.7422962201087717
3.771047283826725,1.6521503992092557,4.11855315880333,1.7764476214868488
3.8358319696017937,1.8913344391408025,4.0501806483794045,1.3445360327763796
3.5501319194298415,1.6479941885224467,3.7970204602968245,2.2044818306354705
4.040761450742592,2.0185135100292837,3.9703546833833228,1.7719366213920518
3.741875761429735,1.6048566709016852,4.206239162103335,1.4583235184229064
3.8410049875784975,1.7041375139403163,3.684686944844941,1.9554371205639285
3.8459039596334055,2.1381485078831193,3.957294590482826,1.8755579018751791
3.4561025469992535,1.6949842426567803,3.6756058714769364,1.6146584879700736
3.514525372658999,1.9989342225035363,3.457206712994666,1.48085789908844
3.496260715945687,1.7388267908408603,3.627815955406227,1.101108842632501
3.294499364161233,1.407651351437492,3.57335451217889,1.5971569336167661
3.389288768672047,1.6637978119921146,3.795369354085736,1.6082648713751135
3.4212117254900862,1.705768249635784,3.52207248679501,1.9025689937324755
3.402561700106807,1.627100218252981,3.413451834362543,1.8893976124845993
3.466849388858505,1.7105082309088995,3.8224091728305316,2.6114039390551573
3.177279268757887,1.473694556382621,3.5712837605625523,1.8417368099941673
3.1047632284975633,2.123848714184547,3.459361723833778,1.446338264622848
3.167076017455429,1.7422472522454222,3.4060275044698796,1.8921380266183672
3.0646158148299105,1.6464280528444162,3.5196212074594704,1.8541403521987445
2.9800820893293336,1.371115726604049,3.1894919698994713,2.0209697069520853
4.171437234004009,2.038483507009611,3.1259504716662727,1.6680032816486952
3.7037003140668543,1.6985702408846683,3.262340213095997,1.7232403344539606
3.3115045918603214,1.4276798427332595,3.1811654196148664,1.5434898098326424
3.208577850406846,1.3767343983772724,3.1664716734082625,1.5375633620818978
3.0756963985787102,1.5577998271192603,3.044810972606372,1.5044003775712542
3.246966342822665,1.5024148107746447,2.79168105686454,0.8666260633942775
3.0602510101956977,1.6081191097027165,2.9370984796692974,1.3701995632243884
2.8701191983865586,1.2380111306880481,2.802036876353098,1.502960844090821
2.894757768103691,1.0107273176220928,2.9421286279210856,1.2046343925985274
2.69753345929934,1.1550043690982856,2.938309464111975,1.7901724610723861
